Store,Date,Category,Value
20,2012-02-17,Historical,2309025.16
20,2012-02-24,Historical,2045837.55
20,2012-03-02,Historical,2148822.7600000002
20,2012-03-09,Historical,2139265.4
20,2012-03-16,Historical,2064991.71
20,2012-03-23,Historical,1992436.96
20,2012-03-30,Historical,2074721.74
20,2012-04-06,Historical,2565259.92
20,2012-04-13,Historical,2045396.06
20,2012-04-20,Historical,1884427.84
20,2012-04-27,Historical,1886503.93
20,2012-05-04,Historical,2163510.89
20,2012-05-11,Historical,2168097.11
20,2012-05-18,Historical,2039222.26
20,2012-05-25,Historical,2114989.0
20,2012-06-01,Historical,2143126.59
20,2012-06-08,Historical,2231962.13
21,2010-02-05,Historical,798593.88
21,2010-02-12,Historical,809321.44
21,2010-02-19,Historical,867283.25
21,2010-02-26,Historical,749597.24
21,2010-03-05,Historical,747444.32
21,2010-03-12,Historical,712312.89
21,2010-03-19,Historical,727070.0
21,2010-03-26,Historical,686497.53
21,2010-04-02,Historical,753664.12
21,2010-04-09,Historical,751181.4
21,2010-04-16,Historical,716026.51
21,2010-04-23,Historical,718780.59
21,2010-04-30,Historical,680532.69
21,2010-05-07,Historical,744969.42
21,2010-05-14,Historical,723559.88
21,2010-05-21,Historical,753361.72
21,2010-05-28,Historical,755214.26
21,2010-06-04,Historical,806012.48
21,2010-06-11,Historical,784305.55
21,2010-06-18,Historical,785104.29
21,2010-06-25,Historical,769848.75
21,2010-07-02,Historical,711470.8
21,2010-07-09,Historical,714677.47
21,2010-07-16,Historical,755098.41
21,2010-07-23,Historical,765823.48
21,2010-07-30,Historical,715876.27
21,2010-08-06,Historical,739279.1900000001
21,2010-08-13,Historical,793589.18
21,2010-08-20,Historical,848873.28
21,2010-08-27,Historical,855882.57
21,2010-09-03,Historical,727772.8
21,2010-09-10,Historical,674055.81
21,2010-09-17,Historical,684340.86
21,2010-09-24,Historical,671688.06
21,2010-10-01,Historical,677158.39
21,2010-10-08,Historical,680579.49
21,2010-10-15,Historical,693412.05
21,2010-10-22,Historical,710668.45
21,2010-10-29,Historical,731756.65
21,2010-11-05,Historical,719888.76
21,2010-11-12,Historical,735796.38
21,2010-11-19,Historical,756288.89
21,2010-11-26,Historical,1245628.61
21,2010-12-03,Historical,829210.73
21,2010-12-10,Historical,943891.64
21,2010-12-17,Historical,1147556.83
21,2010-12-24,Historical,1587257.78
21,2010-12-31,Historical,672903.23
21,2011-01-07,Historical,629152.0599999999
21,2011-01-14,Historical,650789.13
21,2011-01-21,Historical,663941.73
21,2011-01-28,Historical,649878.29
21,2011-02-04,Historical,596218.24
21,2011-02-11,Historical,771908.51
21,2011-02-18,Historical,884701.92
21,2011-02-25,Historical,768313.85
21,2011-03-04,Historical,796277.72
21,2011-03-11,Historical,763479.9
21,2011-03-18,Historical,793569.0
21,2011-03-25,Historical,753711.32
21,2011-04-01,Historical,732056.37
21,2011-04-08,Historical,744782.89
21,2011-04-15,Historical,768390.05
21,2011-04-22,Historical,801302.01
21,2011-04-29,Historical,783250.75
21,2011-05-06,Historical,718898.33
21,2011-05-13,Historical,754236.7000000001
21,2011-05-20,Historical,744836.56
21,2011-05-27,Historical,744389.8099999999
21,2011-06-03,Historical,773878.58
21,2011-06-10,Historical,794397.89
21,2011-06-17,Historical,823220.43
21,2011-06-24,Historical,771298.98
21,2011-07-01,Historical,784639.12
21,2011-07-08,Historical,734099.4
21,2011-07-15,Historical,728311.15
21,2011-07-22,Historical,784490.67
21,2011-07-29,Historical,751167.12
21,2011-08-05,Historical,783614.89
21,2011-08-12,Historical,776933.37
21,2011-08-19,Historical,855546.5
21,2011-08-26,Historical,821127.53
21,2011-09-02,Historical,705557.8
21,2011-09-09,Historical,653989.65
21,2011-09-16,Historical,653525.84
21,2011-09-23,Historical,681913.29
21,2011-09-30,Historical,651970.48
21,2011-10-07,Historical,663452.46
21,2011-10-14,Historical,671379.44
21,2011-10-21,Historical,729036.0599999999
21,2011-10-28,Historical,738812.0
21,2011-11-04,Historical,767358.37
21,2011-11-11,Historical,757369.87
21,2011-11-18,Historical,737014.09
21,2011-11-25,Historical,1219263.4
21,2011-12-02,Historical,793184.25
21,2011-12-09,Historical,897747.13
21,2011-12-16,Historical,1027584.51
21,2011-12-23,Historical,1384552.17
21,2011-12-30,Historical,804362.36
21,2012-01-06,Historical,640181.86
21,2012-01-13,Historical,631181.25
21,2012-01-20,Historical,651178.2
21,2012-01-27,Historical,611258.71
21,2012-02-03,Historical,680725.43
21,2012-02-10,Historical,770652.7899999999
21,2012-02-17,Historical,834663.52
21,2012-02-24,Historical,747099.0700000001
21,2012-03-02,Historical,764385.4
21,2012-03-09,Historical,755084.4
21,2012-03-16,Historical,767338.32
21,2012-03-23,Historical,729759.97
21,2012-03-30,Historical,724798.76
21,2012-04-06,Historical,761956.5800000001
21,2012-04-13,Historical,769319.04
21,2012-04-20,Historical,734858.91
21,2012-04-27,Historical,674829.58
21,2012-05-04,Historical,697645.32
21,2012-05-11,Historical,649945.54
21,2012-05-18,Historical,700554.16
21,2012-05-25,Historical,722891.24
21,2012-06-01,Historical,695439.83
21,2012-06-08,Historical,707895.72
22,2010-02-05,Historical,1033017.37
22,2010-02-12,Historical,1022571.25
22,2010-02-19,Historical,988467.61
22,2010-02-26,Historical,899761.48
22,2010-03-05,Historical,1009201.24
22,2010-03-12,Historical,967187.37
22,2010-03-19,Historical,966145.09
22,2010-03-26,Historical,1012075.12
22,2010-04-02,Historical,1177340.99
22,2010-04-09,Historical,1033171.07
22,2010-04-16,Historical,1000968.67
22,2010-04-23,Historical,969594.47
22,2010-04-30,Historical,977683.06
22,2010-05-07,Historical,1052973.28
22,2010-05-14,Historical,973585.33
22,2010-05-21,Historical,979977.89
22,2010-05-28,Historical,1103740.4
22,2010-06-04,Historical,1095539.1300000001
22,2010-06-11,Historical,1061196.47
22,2010-06-18,Historical,1052895.25
22,2010-06-25,Historical,1095020.33
22,2010-07-02,Historical,1120259.71
22,2010-07-09,Historical,1092654.26
22,2010-07-16,Historical,988392.99
22,2010-07-23,Historical,974123.2
22,2010-07-30,Historical,970773.64
22,2010-08-06,Historical,1010326.14
22,2010-08-13,Historical,993097.4299999999
22,2010-08-20,Historical,1017045.4400000001
22,2010-08-27,Historical,1081420.96
22,2010-09-03,Historical,1074535.88
22,2010-09-10,Historical,924174.4
22,2010-09-17,Historical,918285.97
22,2010-09-24,Historical,902779.25
22,2010-10-01,Historical,905987.17
22,2010-10-08,Historical,1015051.62
22,2010-10-15,Historical,954401.46
22,2010-10-22,Historical,960998.52
22,2010-10-29,Historical,1025766.27
22,2010-11-05,Historical,1006888.16
22,2010-11-12,Historical,1043698.64
22,2010-11-19,Historical,985896.4400000001
22,2010-11-26,Historical,1564502.26
22,2010-12-03,Historical,1230514.58
22,2010-12-10,Historical,1367202.84
22,2010-12-17,Historical,1527682.99
22,2010-12-24,Historical,1962445.04
22,2010-12-31,Historical,774262.28
22,2011-01-07,Historical,873954.7
22,2011-01-14,Historical,807535.52
22,2011-01-21,Historical,855001.02
22,2011-01-28,Historical,799369.15
22,2011-02-04,Historical,946060.98
22,2011-02-11,Historical,1009206.33
22,2011-02-18,Historical,975964.86
22,2011-02-25,Historical,911245.43
22,2011-03-04,Historical,997353.15
22,2011-03-11,Historical,944587.23
22,2011-03-18,Historical,926427.12
22,2011-03-25,Historical,933528.39
22,2011-04-01,Historical,951588.37
22,2011-04-08,Historical,969046.6900000001
22,2011-04-15,Historical,1008557.04
22,2011-04-22,Historical,1152781.9
22,2011-04-29,Historical,926133.8
22,2011-05-06,Historical,1032076.06
22,2011-05-13,Historical,1001558.74
22,2011-05-20,Historical,970307.83
22,2011-05-27,Historical,1021568.34
22,2011-06-03,Historical,1125169.92
22,2011-06-10,Historical,1060868.49
22,2011-06-17,Historical,1042454.61
22,2011-06-24,Historical,1012584.2
22,2011-07-01,Historical,1077491.68
22,2011-07-08,Historical,1017050.65
22,2011-07-15,Historical,961953.57
22,2011-07-22,Historical,964683.8
22,2011-07-29,Historical,944958.69
22,2011-08-05,Historical,983232.96
22,2011-08-12,Historical,991779.2
22,2011-08-19,Historical,973004.91
22,2011-08-26,Historical,1181815.31
22,2011-09-02,Historical,912762.76
22,2011-09-09,Historical,1004434.54
22,2011-09-16,Historical,937420.65
22,2011-09-23,Historical,899834.75
22,2011-09-30,Historical,953314.16
22,2011-10-07,Historical,993436.67
22,2011-10-14,Historical,944337.32
22,2011-10-21,Historical,981567.22
22,2011-10-28,Historical,1099351.68
22,2011-11-04,Historical,1106575.59
22,2011-11-11,Historical,1051740.29
22,2011-11-18,Historical,1007579.4400000001
22,2011-11-25,Historical,1535857.49
22,2011-12-02,Historical,1167621.14
22,2011-12-09,Historical,1308967.44
22,2011-12-16,Historical,1453153.33
22,2011-12-23,Historical,1863195.68
22,2011-12-30,Historical,982661.14
22,2012-01-06,Historical,895358.2
22,2012-01-13,Historical,855437.5700000001
22,2012-01-20,Historical,897027.44
22,2012-01-27,Historical,786459.23
22,2012-02-03,Historical,958487.75
22,2012-02-10,Historical,1034448.0700000001
22,2012-02-17,Historical,1004749.41
22,2012-02-24,Historical,912958.95
22,2012-03-02,Historical,974866.65
22,2012-03-09,Historical,991127.01
22,2012-03-16,Historical,966780.01
22,2012-03-23,Historical,992774.4
22,2012-03-30,Historical,965769.93
22,2012-04-06,Historical,1197489.66
22,2012-04-13,Historical,939118.24
22,2012-04-20,Historical,1000342.87
22,2012-04-27,Historical,922539.94
22,2012-05-04,Historical,1005083.3099999999
22,2012-05-11,Historical,997868.63
22,2012-05-18,Historical,986612.02
22,2012-05-25,Historical,1047297.38
22,2012-06-01,Historical,1102857.37
22,2012-06-08,Historical,1061134.3699999999
23,2010-02-05,Historical,1364721.58
23,2010-02-12,Historical,1380892.08
23,2010-02-19,Historical,1319588.04
23,2010-02-26,Historical,1198709.65
23,2010-03-05,Historical,1311175.93
23,2010-03-12,Historical,1408082.96
23,2010-03-19,Historical,1229008.32
23,2010-03-26,Historical,1310701.8
23,2010-04-02,Historical,1556627.6199999999
23,2010-04-09,Historical,1264434.7
23,2010-04-16,Historical,1288823.72
23,2010-04-23,Historical,1315023.08
23,2010-04-30,Historical,1259414.52
23,2010-05-07,Historical,1365552.28
23,2010-05-14,Historical,1303055.09
23,2010-05-21,Historical,1327424.28
23,2010-05-28,Historical,1571158.56
23,2010-06-04,Historical,1514435.51
23,2010-06-11,Historical,1439432.06
23,2010-06-18,Historical,1507708.93
23,2010-06-25,Historical,1415204.88
23,2010-07-02,Historical,1549113.18
23,2010-07-09,Historical,1417535.78
23,2010-07-16,Historical,1413124.11
23,2010-07-23,Historical,1333634.45
23,2010-07-30,Historical,1319773.55
23,2010-08-06,Historical,1417013.07
23,2010-08-13,Historical,1346345.97
23,2010-08-20,Historical,1439901.05
23,2010-08-27,Historical,1584623.3599999999
23,2010-09-03,Historical,1405119.23
23,2010-09-10,Historical,1272842.85
23,2010-09-17,Historical,1159132.58
23,2010-09-24,Historical,1099055.65
23,2010-10-01,Historical,1129909.44
23,2010-10-08,Historical,1179851.68
23,2010-10-15,Historical,1119809.71
23,2010-10-22,Historical,1147503.92
23,2010-10-29,Historical,1112871.23
23,2010-11-05,Historical,1203119.96
23,2010-11-12,Historical,1387953.75
23,2010-11-19,Historical,1314994.32
23,2010-11-26,Historical,2072685.05
23,2010-12-03,Historical,1617025.41
23,2010-12-10,Historical,1872365.99
23,2010-12-17,Historical,2238573.48
23,2010-12-24,Historical,2734277.1
23,2010-12-31,Historical,1169773.85
23,2011-01-07,Historical,1122034.48
23,2011-01-14,Historical,1016756.1
23,2011-01-21,Historical,1110706.06
23,2011-01-28,Historical,1083657.6099999999
23,2011-02-04,Historical,1159438.53
23,2011-02-11,Historical,1249786.4
23,2011-02-18,Historical,1369971.57
23,2011-02-25,Historical,1206917.2
23,2011-03-04,Historical,1301185.28
23,2011-03-11,Historical,1042043.55
23,2011-03-18,Historical,1203682.6199999999
23,2011-03-25,Historical,1148624.83
23,2011-04-01,Historical,1182694.95
23,2011-04-08,Historical,1248901.98
23,2011-04-15,Historical,1263680.51
23,2011-04-22,Historical,1447301.24
23,2011-04-29,Historical,1173307.4
23,2011-05-06,Historical,1359921.1300000001
23,2011-05-13,Historical,1254914.8699999999
23,2011-05-20,Historical,1337617.55
23,2011-05-27,Historical,1361945.18
23,2011-06-03,Historical,1562161.97
23,2011-06-10,Historical,1447028.06
23,2011-06-17,Historical,1470520.83
23,2011-06-24,Historical,1434036.18
23,2011-07-01,Historical,1492507.44
23,2011-07-08,Historical,1379488.05
23,2011-07-15,Historical,1360520.56
23,2011-07-22,Historical,1362144.0
23,2011-07-29,Historical,1319767.55
23,2011-08-05,Historical,1416344.68
23,2011-08-12,Historical,1380952.05
23,2011-08-19,Historical,1453416.53
23,2011-08-26,Historical,1637266.29
23,2011-09-02,Historical,1464295.69
23,2011-09-09,Historical,1423289.9
23,2011-09-16,Historical,1253329.17
23,2011-09-23,Historical,1289082.81
23,2011-09-30,Historical,1275597.85
23,2011-10-07,Historical,1463501.99
23,2011-10-14,Historical,1257778.34
23,2011-10-21,Historical,1441032.59
23,2011-10-28,Historical,1407191.96
23,2011-11-04,Historical,1428436.33
23,2011-11-11,Historical,1436940.78
23,2011-11-18,Historical,1345631.96
23,2011-11-25,Historical,2057059.53
23,2011-12-02,Historical,1552886.59
23,2011-12-09,Historical,1841173.6
23,2011-12-16,Historical,2173621.2
23,2011-12-23,Historical,2587953.32
23,2011-12-30,Historical,1213486.95
23,2012-01-06,Historical,1150662.55
23,2012-01-13,Historical,1031451.35
23,2012-01-20,Historical,1146992.13
23,2012-01-27,Historical,1037476.38
23,2012-02-03,Historical,1261872.67
23,2012-02-10,Historical,1358444.07
23,2012-02-17,Historical,1365546.69
23,2012-02-24,Historical,1272948.27
23,2012-03-02,Historical,1322852.2
23,2012-03-09,Historical,1292724.9
23,2012-03-16,Historical,1258364.31
23,2012-03-23,Historical,1288154.1
23,2012-03-30,Historical,1261964.96
23,2012-04-06,Historical,1604605.69
23,2012-04-13,Historical,1231752.54
23,2012-04-20,Historical,1287899.41
23,2012-04-27,Historical,1277758.76
23,2012-05-04,Historical,1317379.68
23,2012-05-11,Historical,1321914.34
23,2012-05-18,Historical,1332952.47
23,2012-05-25,Historical,1552934.64
23,2012-06-01,Historical,1476144.34
23,2012-06-08,Historical,1568048.54
24,2010-02-05,Historical,1388725.63
24,2010-02-12,Historical,1414107.1
24,2010-02-19,Historical,1385362.49
24,2010-02-26,Historical,1158722.74
24,2010-03-05,Historical,1412387.3699999999
24,2010-03-12,Historical,1309340.16
24,2010-03-19,Historical,1222511.29
24,2010-03-26,Historical,1258311.56
24,2010-04-02,Historical,1478321.26
24,2010-04-09,Historical,1379579.63
24,2010-04-16,Historical,1268266.72
24,2010-04-23,Historical,1264117.01
24,2010-04-30,Historical,1259877.19
24,2010-05-07,Historical,1409705.03
24,2010-05-14,Historical,1346783.35
24,2010-05-21,Historical,1283482.85
24,2010-05-28,Historical,1473868.15
24,2010-06-04,Historical,1566668.91
24,2010-06-11,Historical,1375458.21
24,2010-06-18,Historical,1354168.18
24,2010-06-25,Historical,1399073.75
24,2010-07-02,Historical,1563387.94
24,2010-07-09,Historical,1665502.55
24,2010-07-16,Historical,1418697.05
24,2010-07-23,Historical,1333740.35
24,2010-07-30,Historical,1387517.63
24,2010-08-06,Historical,1442819.28
24,2010-08-13,Historical,1384243.75
24,2010-08-20,Historical,1375307.54
24,2010-08-27,Historical,1350059.35
24,2010-09-03,Historical,1366381.6
24,2010-09-10,Historical,1474498.59
24,2010-09-17,Historical,1273295.46
24,2010-09-24,Historical,1169413.27
24,2010-10-01,Historical,1215273.2
24,2010-10-08,Historical,1361944.94
24,2010-10-15,Historical,1300806.74
24,2010-10-22,Historical,1234875.33
24,2010-10-29,Historical,1244925.94
24,2010-11-05,Historical,1285358.01
24,2010-11-12,Historical,1312877.01
24,2010-11-19,Historical,1277150.6
24,2010-11-26,Historical,1779276.51
24,2010-12-03,Historical,1413302.7
24,2010-12-10,Historical,1593012.75
24,2010-12-17,Historical,1663525.77
24,2010-12-24,Historical,2386015.75
24,2010-12-31,Historical,1208600.05
24,2011-01-07,Historical,1178641.71
24,2011-01-14,Historical,1167740.2
24,2011-01-21,Historical,1107170.39
24,2011-01-28,Historical,1126921.34
24,2011-02-04,Historical,1225182.04
24,2011-02-11,Historical,1341240.6199999999
24,2011-02-18,Historical,1360150.12
24,2011-02-25,Historical,1235121.33
24,2011-03-04,Historical,1346994.53
24,2011-03-11,Historical,1253218.7
24,2011-03-18,Historical,1168397.26
24,2011-03-25,Historical,1158693.1199999999
24,2011-04-01,Historical,1163803.3
24,2011-04-08,Historical,1273670.32
24,2011-04-15,Historical,1245576.65
24,2011-04-22,Historical,1372484.9000000001
24,2011-04-29,Historical,1197761.17
24,2011-05-06,Historical,1339630.35
24,2011-05-13,Historical,1311950.16
24,2011-05-20,Historical,1234281.7
24,2011-05-27,Historical,1311153.72
24,2011-06-03,Historical,1554837.62
24,2011-06-10,Historical,1373841.91
24,2011-06-17,Historical,1320359.23
24,2011-06-24,Historical,1304850.67
24,2011-07-01,Historical,1445596.61
24,2011-07-08,Historical,1567340.07
24,2011-07-15,Historical,1356938.95
24,2011-07-22,Historical,1357672.24
24,2011-07-29,Historical,1310973.06
24,2011-08-05,Historical,1417616.81
24,2011-08-12,Historical,1402818.01
24,2011-08-19,Historical,1352039.88
24,2011-08-26,Historical,1402372.09
24,2011-09-02,Historical,1196105.44
24,2011-09-09,Historical,1527455.19
24,2011-09-16,Historical,1227535.97
24,2011-09-23,Historical,1232376.49
24,2011-09-30,Historical,1246242.61
24,2011-10-07,Historical,1405914.39
24,2011-10-14,Historical,1333315.03
24,2011-10-21,Historical,1283563.43
24,2011-10-28,Historical,1307142.75
24,2011-11-04,Historical,1385860.38
24,2011-11-11,Historical,1425078.59
24,2011-11-18,Historical,1297535.69
24,2011-11-25,Historical,1761235.67
24,2011-12-02,Historical,1335647.1
24,2011-12-09,Historical,1529615.54
24,2011-12-16,Historical,1624994.43
24,2011-12-23,Historical,2168344.23
24,2011-12-30,Historical,1363973.16
24,2012-01-06,Historical,1251581.8900000001
24,2012-01-13,Historical,1155594.2
24,2012-01-20,Historical,1151993.85
24,2012-01-27,Historical,1057290.41
24,2012-02-03,Historical,1249696.97
24,2012-02-10,Historical,1403460.87
24,2012-02-17,Historical,1326370.08
24,2012-02-24,Historical,1303233.15
24,2012-03-02,Historical,1213994.39
24,2012-03-09,Historical,1325835.7
24,2012-03-16,Historical,1239299.1199999999
24,2012-03-23,Historical,1221723.94
24,2012-03-30,Historical,1230106.1300000001
24,2012-04-06,Historical,1524734.29
24,2012-04-13,Historical,1285783.87
24,2012-04-20,Historical,1208654.4
24,2012-04-27,Historical,1194334.65
24,2012-05-04,Historical,1306551.71
